Entry Date,Exit Date,Direction,Entry Price,Exit Price,Return,Duration,window,num_std,Sharpe,Max Drawdown,Final Return,Win Rate
2006-04-04,2006-04-07,Short,1.2258,1.2101,0.012807962147169234,3,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2006-04-18,2006-05-17,Short,1.2361,1.2725,-0.029447455707467023,29,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2006-06-02,2006-06-06,Short,1.2921,1.2817,0.00804891262286198,4,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2006-06-08,2006-06-21,Long,1.265,1.2664,0.0011067193675889865,13,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2006-06-23,2006-06-29,Long,1.2509,1.2667,0.012630905747861569,6,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2006-06-30,2006-07-12,Short,1.2789,1.27,0.0069591054812728976,12,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2006-07-13,2006-07-21,Long,1.2692,1.2695,0.00023636936653007165,8,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2006-07-28,2006-08-10,Short,1.2747,1.2793,-0.0036086922413118066,13,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2006-08-11,2006-08-16,Long,1.2721,1.2839,0.009276000314440714,5,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2006-08-21,2006-08-22,Short,1.2886,1.2805,0.00628589166537327,1,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2006-09-04,2006-09-06,Short,1.286,1.2804,0.004354587869362402,2,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2006-09-07,2006-09-21,Long,1.2733,1.2781,0.0037697321919421306,14,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2006-09-22,2006-09-26,Short,1.2783,1.2683,0.00782288977548307,4,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2006-10-06,2006-10-19,Long,1.2599,1.2623,0.0019049130883403108,13,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2006-10-20,2006-10-23,Short,1.2615,1.255,0.005152596115735372,3,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2006-10-26,2006-12-08,Short,1.2688,1.3201,-0.04043190416141246,43,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2006-12-14,2006-12-28,Long,1.3144,1.3147,0.00022824102251975574,14,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2007-01-02,2007-01-04,Short,1.3274,1.3083,0.014389031188790037,2,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2007-01-05,2007-01-18,Long,1.3003,1.2963,-0.003076213181573486,13,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2007-01-23,2007-01-25,Short,1.3026,1.2931,0.007293106095501354,2,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2007-01-31,2007-02-02,Short,1.3033,1.2961,0.0055244379651652525,2,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2007-02-14,2007-03-05,Short,1.3129,1.3088,0.003122857795719394,19,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2007-03-14,2007-03-28,Short,1.3224,1.3313,-0.006730187537809973,14,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2007-04-05,2007-04-09,Short,1.3429,1.3353,0.005659393849132513,4,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2007-04-10,2007-05-01,Short,1.3439,1.3604,-0.012277699233573896,21,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2007-05-03,2007-05-15,Long,1.355,1.359,0.0029520295202952055,12,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2007-05-21,2007-06-01,Long,1.3468,1.3448,-0.0014850014850014864,11,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2007-06-04,2007-06-07,Short,1.3489,1.3433,0.004151530877010934,3,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2007-06-08,2007-06-18,Long,1.3372,1.3415,0.0032156745438228916,10,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2007-06-22,2007-07-25,Short,1.347,1.3721,-0.018634001484781088,33,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2007-07-27,2007-08-03,Long,1.3633,1.3773,0.010269199735934873,7,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2007-08-13,2007-08-22,Long,1.3612,1.3543,-0.0050690567146634636,9,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2007-08-24,2007-09-04,Short,1.3674,1.3604,0.005119204329384157,11,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2007-09-06,2007-10-03,Short,1.369,1.4091,-0.02929145361577796,27,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2007-10-08,2007-10-11,Long,1.4056,1.4201,0.010315879339783693,3,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2007-10-15,2007-10-22,Short,1.4212,1.4175,0.0026034337179848275,7,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2007-10-25,2007-11-12,Short,1.4331,1.4531,-0.013955760240039089,18,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2007-11-20,2007-11-29,Short,1.4836,1.4743,0.006268535993529311,9,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2007-11-30,2007-12-10,Long,1.4632,1.4711,0.0053991252050300835,10,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2007-12-14,2007-12-26,Long,1.4429,1.4488,0.0040889874558181554,12,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2007-12-27,2008-01-09,Short,1.4624,1.4657,-0.0022565645514223747,13,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2008-01-10,2008-01-16,Short,1.4804,1.465,0.01040259389354219,6,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2008-01-21,2008-01-24,Long,1.4452,1.4756,0.021035150844173803,3,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2008-01-30,2008-02-05,Short,1.486,1.4644,0.014535666218035035,6,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2008-02-06,2008-02-14,Long,1.463,1.4636,0.0004101161995898386,8,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2008-02-19,2008-03-20,Short,1.4727,1.543,-0.04773545189108443,30,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2008-03-26,2008-04-01,Short,1.5845,1.5619,0.014263174502997761,6,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2008-04-09,2008-04-24,Short,1.5835,1.5678,0.00991474581622976,15,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2008-04-25,2008-05-12,Long,1.5629,1.5541,-0.005630558577004235,17,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2008-05-16,2008-05-29,Short,1.5576,1.5511,0.004173086800205555,13,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2008-06-03,2008-06-06,Long,1.5433,1.5777,0.022289898269941173,3,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2008-06-25,2008-07-03,Short,1.5664,1.5696,-0.0020429009193054723,8,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2008-07-11,2008-07-22,Short,1.5937,1.579,0.009223818786471693,11,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2008-07-23,2008-08-21,Long,1.5684,1.4896,-0.05024228513134403,29,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2008-08-26,2008-09-15,Long,1.4642,1.4282,-0.02458680508127307,20,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2008-09-19,2008-09-29,Short,1.4464,1.4414,0.0034568584070795725,10,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2008-09-30,2008-11-04,Long,1.4115,1.2978,-0.08055260361317741,35,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2008-11-11,2008-11-13,Long,1.2522,1.278,0.020603737422137076,2,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2008-11-20,2008-11-24,Long,1.2449,1.2944,0.03976222989798386,4,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2008-11-25,2008-11-28,Short,1.3049,1.2693,0.027281784044754277,3,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2008-12-10,2008-12-29,Short,1.3018,1.3924,-0.06959594407743126,19,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2009-01-05,2009-01-26,Long,1.3629,1.3186,-0.03250421894489691,21,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2009-01-30,2009-02-03,Long,1.2809,1.3037,0.01779998438597873,4,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2009-02-17,2009-02-20,Long,1.258,1.2825,0.0194753577106518,3,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2009-03-11,2009-03-27,Short,1.2845,1.3286,-0.03433242506811991,16,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2009-04-17,2009-04-23,Long,1.3041,1.3133,0.007054673721340292,6,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2009-04-29,2009-05-15,Short,1.3253,1.3494,-0.01818456198596545,16,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2009-05-20,2009-06-05,Short,1.381,1.3962,-0.011006517016654673,16,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2009-06-15,2009-06-23,Long,1.3783,1.4073,0.021040412101864553,8,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2009-07-01,2009-07-02,Short,1.415,1.3942,0.014699646643109491,1,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2009-07-08,2009-07-09,Long,1.3873,1.4023,0.010812369350537103,1,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2009-07-15,2009-07-28,Short,1.4101,1.4171,-0.004964186937096743,13,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2009-07-29,2009-07-31,Long,1.403,1.4249,0.015609408410548845,2,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2009-08-03,2009-08-07,Short,1.4415,1.4183,0.016094346167187034,4,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2009-08-17,2009-08-19,Long,1.4075,1.4232,0.01115452930728245,2,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2009-08-21,2009-09-01,Short,1.4315,1.4214,0.007055536150890673,11,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2009-09-08,2009-09-24,Short,1.4489,1.466,-0.011802056732693694,16,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2009-09-28,2009-10-05,Long,1.4618,1.4646,0.0019154467095361292,7,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2009-10-08,2009-10-26,Short,1.4793,1.4864,-0.004799567362941854,18,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2009-10-27,2009-11-04,Long,1.4809,1.486,0.0034438517117968007,8,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2009-11-09,2009-11-12,Short,1.4997,1.4845,0.010135360405414484,3,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2009-11-25,2009-12-04,Short,1.5137,1.4857,0.018497720816542263,9,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2009-12-07,2009-12-28,Long,1.4824,1.4377,-0.03015380464112248,21,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2010-01-04,2010-01-07,Short,1.441,1.431,0.006939625260235953,3,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2010-01-11,2010-01-15,Short,1.4516,1.4385,0.00902452466244152,4,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2010-01-19,2010-02-16,Long,1.4285,1.3765,-0.03640182009100458,28,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2010-02-18,2010-02-26,Long,1.3522,1.3626,0.007691169945274341,8,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2010-03-03,2010-03-04,Short,1.3695,1.3579,0.008470244614822806,1,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2010-03-12,2010-03-18,Short,1.3767,1.3604,0.011839907024042987,6,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2010-03-19,2010-03-31,Long,1.3529,1.3506,-0.0017000517407051287,12,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2010-04-12,2010-04-19,Short,1.3584,1.3488,0.007067137809187318,7,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2010-04-22,2010-05-21,Long,1.3287,1.257,-0.0539625197561527,29,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2010-05-26,2010-06-11,Long,1.2157,1.2111,-0.0037838282471003844,16,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2010-06-15,2010-06-28,Short,1.2325,1.2281,0.003569979716024308,13,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2010-06-29,2010-07-01,Long,1.2187,1.2515,0.02691392467383291,2,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2010-07-02,2010-07-21,Short,1.255,1.2754,-0.016254980079681434,19,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2010-07-29,2010-08-11,Short,1.3081,1.2845,0.01804143414112076,13,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2010-08-12,2010-08-27,Long,1.2826,1.2761,-0.005067830968345509,15,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2010-09-01,2010-09-07,Short,1.2803,1.2683,0.009372803249238467,6,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2010-09-14,2010-10-19,Short,1.2986,1.3739,-0.05798552287078386,35,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2010-10-27,2010-10-28,Long,1.3773,1.393,0.011399114208959593,1,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2010-11-02,2010-11-08,Short,1.403,1.392,0.007840342124020043,6,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2010-11-11,2010-12-03,Long,1.3666,1.3414,-0.018439923898726847,22,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2010-12-20,2010-12-29,Long,1.3128,1.3224,0.007312614259597847,9,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2010-12-30,2011-01-05,Short,1.3287,1.3149,0.01038609166854823,6,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2011-01-06,2011-01-13,Long,1.3002,1.3363,0.02776495923704047,7,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2011-01-21,2011-02-03,Short,1.3619,1.363,-0.0008076951318010711,13,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2011-02-23,2011-03-10,Short,1.3744,1.3797,-0.0038562281722932627,15,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2011-03-18,2011-03-25,Short,1.418,1.4085,0.006699576868829226,7,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2011-04-01,2011-04-18,Short,1.4231,1.4225,0.0004216147846250677,17,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2011-04-27,2011-05-05,Short,1.4771,1.4541,0.015571051384469656,8,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2011-05-06,2011-05-19,Long,1.4321,1.4308,-0.0009077578381396948,13,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2011-05-23,2011-05-27,Long,1.4044,1.431,0.018940472799772113,4,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2011-05-31,2011-06-10,Short,1.4394,1.4346,0.003334722801167094,10,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2011-06-15,2011-06-21,Long,1.4164,1.4401,0.016732561423326624,6,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2011-06-29,2011-07-06,Short,1.4432,1.4316,0.008037694013303807,7,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2011-07-11,2011-07-20,Long,1.4045,1.422,0.01245995016019925,9,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2011-07-21,2011-08-01,Short,1.4418,1.4253,0.011444028297960854,11,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2011-08-02,2011-08-03,Long,1.4189,1.4359,0.011981112129114034,1,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2011-08-04,2011-08-09,Long,1.4091,1.4391,0.02129018522461147,5,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2011-08-15,2011-08-25,Short,1.4448,1.4372,0.00526024363233669,10,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2011-08-26,2011-08-31,Short,1.4498,1.4379,0.008208028693612927,5,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2011-09-01,2011-10-10,Long,1.426,1.3636,-0.04375876577840113,39,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2011-10-12,2011-10-31,Short,1.3778,1.3857,-0.005733778487443764,19,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2011-11-09,2011-11-11,Long,1.3541,1.3746,0.01513920685326044,2,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2011-11-15,2011-11-30,Long,1.3536,1.3445,-0.006722813238770602,15,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2011-12-12,2011-12-26,Long,1.3187,1.3058,-0.009782361416546531,14,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2011-12-28,2012-01-03,Long,1.294,1.305,0.00850077279752697,6,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2012-01-05,2012-01-18,Long,1.2789,1.2862,0.005708030338572276,13,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2012-01-19,2012-02-13,Short,1.2968,1.3185,-0.01673349784083903,25,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2012-02-15,2012-02-20,Long,1.3066,1.324,0.013317005969692394,5,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2012-02-23,2012-03-01,Short,1.3371,1.3311,0.004487323311644608,7,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2012-03-06,2012-03-16,Long,1.3113,1.3175,0.0047281323877068435,10,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2012-03-26,2012-04-03,Short,1.3357,1.3235,0.009133787527139484,8,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2012-04-04,2012-04-12,Long,1.3139,1.3183,0.003348808889565385,8,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2012-04-20,2012-05-02,Short,1.322,1.3154,0.004992435703479698,12,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2012-05-04,2012-06-06,Long,1.3082,1.2576,-0.038679101054884556,33,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2012-06-14,2012-06-21,Short,1.2627,1.2546,0.006414825374198144,7,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2012-06-27,2012-06-29,Long,1.2465,1.266,0.015643802647412816,2,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2012-07-05,2012-07-18,Long,1.239,1.2278,-0.009039548022598948,13,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2012-07-20,2012-07-26,Long,1.2154,1.2278,0.010202402501234133,6,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2012-08-03,2012-08-09,Short,1.2386,1.2301,0.006862586791538796,6,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2012-08-21,2012-09-21,Short,1.247,1.2971,-0.040176423416198724,31,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2012-09-26,2012-10-04,Long,1.2872,1.3017,0.011264760720944827,8,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2012-10-05,2012-10-09,Short,1.3029,1.2882,0.01128252360119728,4,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2012-10-16,2012-10-23,Short,1.3097,1.2984,0.008627930060319224,7,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
