Entry Date,Exit Date,Direction,Entry Price,Exit Price,Return,Duration,window,num_std,Sharpe,Max Drawdown,Final Return,Win Rate
2019-01-30,2019-02-05,Short,1.148,1.1404,0.006620209059233301,6,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2019-02-07,2019-02-19,Long,1.13419,1.13388,-0.00027332281187458226,12,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2019-02-26,2019-03-04,Short,1.13928,1.13355,0.005029492310933232,6,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2019-03-05,2019-03-13,Long,1.12988,1.13372,0.0033985910008143038,8,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2019-03-20,2019-03-22,Short,1.14202,1.13,0.01052520971611718,2,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2019-03-26,2019-04-08,Long,1.12752,1.12562,-0.0016851142330069646,13,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2019-04-09,2019-04-18,Short,1.12663,1.12365,0.0026450564959214495,9,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2019-04-23,2019-04-30,Long,1.12216,1.12109,-0.0009535182148714322,7,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2019-05-10,2019-05-16,Short,1.12379,1.11737,0.005712811112396526,6,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2019-05-17,2019-05-24,Long,1.11581,1.1202,0.003934361584857741,7,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2019-05-29,2019-05-31,Long,1.1137,1.11686,0.0028373888839005584,2,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2019-06-03,2019-06-14,Short,1.1245,1.12089,0.003210315695864929,11,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2019-06-18,2019-06-20,Long,1.1195,1.1291,0.008575256811076421,2,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2019-06-21,2019-07-01,Short,1.13685,1.12858,0.007274486519769539,10,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2019-07-05,2019-07-12,Long,1.12245,1.127,0.004053632678515795,7,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2019-07-23,2019-08-05,Long,1.11518,1.12245,0.0065191269570830605,13,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2019-08-15,2019-08-23,Long,1.11099,1.11431,0.002988325727504289,8,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2019-08-29,2019-09-09,Long,1.10577,1.10487,-0.0008139124772781871,11,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2019-09-23,2019-10-03,Long,1.09952,1.09719,-0.00211910651920833,10,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2019-10-10,2019-10-25,Short,1.10071,1.10799,-0.006613912838077198,15,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2019-11-05,2019-11-15,Long,1.1075,1.10512,-0.0021489841986454417,10,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2019-11-19,2019-11-22,Short,1.10774,1.1022,0.005001173560582699,3,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2019-12-05,2019-12-18,Short,1.11039,1.1115,-0.0009996487720530123,13,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2019-12-27,2020-01-07,Short,1.11754,1.11477,0.0024786584820229605,11,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2020-01-08,2020-01-15,Long,1.11097,1.11517,0.003780480120975347,7,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2020-01-17,2020-01-31,Long,1.1088,1.10917,0.00033369408369406697,14,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2020-02-06,2020-02-21,Long,1.098,1.08471,-0.012103825136612043,15,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2020-02-25,2020-03-12,Short,1.08804,1.11757,-0.02714054630344478,16,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2020-03-17,2020-03-26,Long,1.1015,1.10343,0.0017521561507035746,9,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2020-04-14,2020-04-16,Short,1.0983,1.08601,0.011190020941455098,2,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2020-04-22,2020-04-29,Long,1.08229,1.08745,0.0047676685546388245,7,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2020-04-30,2020-05-05,Short,1.0943,1.08437,0.00907429406926802,5,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2020-05-18,2020-06-12,Short,1.09158,1.12601,-0.03154143535059268,25,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2020-06-18,2020-06-23,Long,1.12089,1.13078,0.008823345734193324,5,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2020-07-06,2020-08-07,Short,1.13099,1.1787,-0.04218428102812593,32,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2020-08-18,2020-08-21,Short,1.19393,1.17958,0.012019130099754478,3,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2020-08-31,2020-09-02,Short,1.1937,1.18526,0.007070453212700011,2,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2020-09-08,2020-09-11,Long,1.17667,1.18453,0.0066798677624142514,3,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2020-09-21,2020-09-29,Long,1.1769,1.1739,-0.0025490695895998925,8,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2020-10-05,2020-10-13,Short,1.17806,1.1744,0.003106802709539409,8,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2020-10-21,2020-10-27,Short,1.18579,1.17871,0.005970703075586719,6,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2020-10-29,2020-11-05,Long,1.16741,1.18267,0.01307167147788699,7,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2020-11-06,2020-11-23,Short,1.18716,1.18392,0.002729202466390301,17,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2020-11-24,2020-12-22,Short,1.18898,1.2161,-0.02280946693804777,28,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2020-12-30,2020-12-31,Short,1.2296,1.22138,0.006685100845803608,1,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2021-01-05,2021-01-08,Short,1.22957,1.2197,0.008027196499589323,3,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2021-01-11,2021-01-21,Long,1.21495,1.21595,0.0008230791390593127,10,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2021-02-01,2021-02-09,Long,1.2059,1.2117,0.004809685711916434,8,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2021-02-22,2021-02-26,Short,1.21551,1.20704,0.006968268463443492,4,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2021-03-04,2021-03-11,Long,1.19688,1.19839,0.001261613528507555,7,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2021-03-23,2021-04-05,Long,1.1849,1.18123,-0.0030973077896869457,13,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2021-04-06,2021-04-30,Short,1.187,1.2019,-0.012552653748946851,24,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2021-05-07,2021-05-12,Short,1.21625,1.20693,0.0076628982528263055,5,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2021-05-18,2021-05-27,Short,1.2224,1.21936,0.0024869109947643422,9,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2021-06-03,2021-07-09,Long,1.2126,1.18746,-0.020732310737258734,36,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2021-07-13,2021-07-26,Long,1.1776,1.1801,0.002122961956521694,13,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2021-07-28,2021-08-05,Short,1.18434,1.18332,0.0008612391711839682,8,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2021-08-06,2021-08-13,Long,1.1761,1.17936,0.002771873140039147,7,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2021-08-19,2021-08-23,Long,1.16766,1.1746,0.0059435109535311385,4,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2021-08-27,2021-09-08,Short,1.17924,1.18154,-0.001950408737831119,12,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2021-09-16,2021-10-13,Long,1.17666,1.15974,-0.01437968487073585,27,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2021-10-19,2021-10-26,Short,1.16286,1.1592,0.0031474124142201096,7,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2021-10-28,2021-10-29,Short,1.1681,1.1561,0.010273093057101286,1,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2021-11-10,2021-11-26,Long,1.14781,1.13155,-0.01416610763105387,16,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2021-12-14,2021-12-16,Long,1.12579,1.13302,0.006422156885387015,2,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2021-12-17,2021-12-22,Long,1.1237,1.13258,0.00790246507074842,5,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2021-12-31,2022-01-03,Short,1.13659,1.12965,0.0061059836880492935,3,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-01-04,2022-01-07,Long,1.1286,1.13593,0.00649477228424602,3,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-01-12,2022-01-18,Short,1.14408,1.1323,0.01029648276344303,6,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-01-26,2022-02-01,Long,1.12408,1.12704,0.0026332645363319994,6,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-02-03,2022-02-11,Short,1.144,1.13457,0.008243006993006842,8,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-02-24,2022-03-09,Long,1.11914,1.1075,-0.010400843504834154,13,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-03-17,2022-03-24,Short,1.10888,1.09964,0.008332732126109351,7,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-03-29,2022-04-04,Short,1.10861,1.09723,0.010265106755306345,6,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-04-05,2022-04-20,Long,1.0906,1.08506,-0.0050797726022373925,15,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-04-25,2022-05-04,Long,1.07121,1.06237,-0.008252350146096432,9,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-05-12,2022-05-17,Long,1.03775,1.05492,0.016545410744399067,5,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-05-23,2022-06-01,Short,1.0689,1.06519,0.003470857891289999,9,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-06-09,2022-06-21,Long,1.06171,1.05337,-0.0078552523758842,12,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-06-29,2022-07-18,Long,1.0439,1.0144,-0.028259411821055732,19,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-07-19,2022-07-26,Short,1.0226,1.01179,0.01057109329160961,7,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-08-01,2022-08-02,Short,1.02587,1.01625,0.009377406494000177,1,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-08-10,2022-08-15,Short,1.02976,1.01599,0.013372047855811121,5,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-08-18,2022-08-30,Long,1.00866,1.00155,-0.007048956040687596,12,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-09-06,2022-09-07,Long,0.9904,1.00079,0.010490710823909654,1,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-09-12,2022-09-13,Short,1.01188,0.99642,0.015278491520733605,1,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-09-21,2022-09-29,Long,0.9836,0.98167,-0.0019621797478649727,8,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-10-04,2022-10-07,Short,0.99828,0.9741,0.024221661257362644,3,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-10-25,2022-10-31,Short,0.9966,0.98814,0.00848886213124626,6,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-11-03,2022-11-04,Long,0.9748,0.99581,0.021553139105457503,1,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-11-10,2022-11-21,Short,1.0208,1.02411,-0.0032425548589343125,11,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-12-01,2022-12-22,Short,1.05257,1.05965,-0.006726393494019376,21,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2022-12-29,2023-01-03,Short,1.06609,1.0546,0.010777701694978848,5,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2023-01-05,2023-01-06,Long,1.052,1.06413,0.011530418250950546,1,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2023-01-09,2023-01-30,Short,1.07292,1.0848,-0.011072586958953034,21,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2023-02-01,2023-02-03,Short,1.099,1.07929,0.01793448589626924,2,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2023-02-06,2023-03-01,Long,1.07252,1.0666,-0.005519710588147471,23,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2023-03-06,2023-03-07,Short,1.06791,1.0549,0.012182674569954366,1,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2023-03-13,2023-03-15,Short,1.07263,1.05766,0.013956350279220167,2,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2023-03-21,2023-04-10,Short,1.07676,1.0859,-0.00848842824770622,20,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2023-04-12,2023-04-17,Short,1.09914,1.09253,0.006013792601488441,5,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2023-04-24,2023-04-25,Short,1.10441,1.09738,0.00636538966506992,1,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2023-05-03,2023-05-04,Short,1.10606,1.10118,0.004412057212086139,1,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2023-05-09,2023-06-01,Long,1.09537,1.07597,-0.017710910468608655,23,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2023-06-08,2023-06-23,Short,1.07817,1.0891,-0.010137547882059308,15,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2023-06-29,2023-07-07,Long,1.08625,1.0964,0.009344073647871211,8,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2023-07-10,2023-07-20,Short,1.09995,1.11339,-0.012218737215328077,10,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2023-07-25,2023-08-29,Long,1.1057,1.08785,-0.016143619426607508,35,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2023-08-30,2023-08-31,Short,1.09228,1.08415,0.00744314644596621,1,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2023-09-01,2023-10-05,Long,1.07733,1.05483,-0.020884965609423267,34,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2023-10-23,2023-10-25,Short,1.06674,1.05674,0.009374355513058485,2,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2023-11-03,2023-11-30,Short,1.073,1.08861,-0.014547996272134319,27,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2023-12-04,2023-12-13,Long,1.08359,1.08742,0.0035345471995865594,9,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2023-12-14,2024-01-02,Short,1.09921,1.09416,0.004594208567971542,19,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2024-01-03,2024-01-11,Long,1.09215,1.09723,0.0046513757267774335,8,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2024-01-16,2024-02-01,Long,1.08751,1.08713,-0.00034942207427981993,16,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2024-02-02,2024-02-15,Long,1.07849,1.0772,-0.0011961167929234516,13,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2024-02-20,2024-02-29,Short,1.08076,1.08053,0.00021281320552199608,9,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2024-03-04,2024-03-14,Short,1.08555,1.08847,-0.00268988070563312,10,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2024-03-19,2024-03-20,Long,1.08649,1.09211,0.005172620088541964,1,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2024-03-22,2024-04-03,Long,1.0805,1.08334,0.0026284127718648343,12,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2024-04-10,2024-04-23,Long,1.07429,1.07019,-0.003816474136406364,13,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2024-04-25,2024-04-30,Short,1.07281,1.0669,0.005508897195216377,5,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2024-05-03,2024-05-22,Short,1.07609,1.08233,-0.005798771478222104,19,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2024-05-29,2024-05-31,Long,1.08029,1.0845,0.0038971017041720714,2,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2024-06-03,2024-06-07,Short,1.09028,1.08,0.009428770591040692,4,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2024-06-10,2024-07-01,Long,1.07648,1.07384,-0.0024524375743164737,21,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2024-07-03,2024-07-23,Short,1.07855,1.08531,-0.006267674192202586,20,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2024-07-24,2024-08-02,Long,1.084,1.09098,0.006439114391143899,9,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2024-08-05,2024-08-29,Short,1.09524,1.1078,-0.011467806142945751,24,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2024-08-30,2024-09-12,Long,1.10465,1.10735,0.0024442130991718164,13,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2024-09-16,2024-09-30,Short,1.1131,1.11349,-0.0003503728326296941,14,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2024-10-01,2024-10-30,Long,1.10676,1.08569,-0.019037551049911384,29,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2024-10-31,2024-11-06,Short,1.0882,1.07269,0.014252894688476505,6,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2024-11-08,2024-11-27,Long,1.07182,1.0566,-0.014200145546826904,19,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2024-12-12,2024-12-27,Long,1.0469,1.04239,-0.004307956824911657,15,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2024-12-31,2025-01-06,Long,1.03522,1.03898,0.0036320782055987958,6,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2025-01-10,2025-01-14,Long,1.0244,1.03076,0.006208512299882781,4,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2025-01-20,2025-01-30,Short,1.04155,1.03875,0.002688301089721966,10,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2025-01-31,2025-02-12,Long,1.03602,1.03824,0.002142815775757332,12,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2025-02-13,2025-02-27,Short,1.04641,1.03973,0.006383731042325684,14,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2025-02-28,2025-03-03,Long,1.03747,1.04857,0.0106991045524209,3,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2025-03-04,2025-03-20,Short,1.06253,1.08539,-0.021514686644141908,16,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2025-03-21,2025-04-02,Long,1.08121,1.08264,0.0013225922808705454,12,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2025-04-03,2025-04-23,Short,1.10505,1.13236,-0.024713813854576664,20,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
2025-05-01,2025-05-06,Long,1.12857,1.13715,0.007602541269039609,5,10,1.4,0.207179998400758,-0.20300743741830996,1.2799494580539374,0.659
